timestamp,est_frame_id,est_x,est_y,est_z,est_qx,est_qy,est_qz,est_qw,est_roll_deg,est_pitch_deg,est_yaw_deg,gt_frame_id,gt_x,gt_y,gt_z,gt_qx,gt_qy,gt_qz,gt_qw,gt_roll_deg,gt_pitch_deg,gt_yaw_deg,pos_error_x,pos_error_y,pos_error_z,pos_error_magnitude,rot_error_deg,yaw_diff_deg,aligned_est_x,aligned_est_y,aligned_est_z
1750924487.720128,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.053562,-0.155756,0.109568,-0.000143,0.000425,-0.010192,-0.999948,0.016,-0.049,1.168,8.411017,-38.857857,-2.568794,39.840645,23.431,19.722,-38.702101,2.678362,8.464578
1750924487.820069,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.053562,-0.155756,0.109568,-0.000143,0.000425,-0.010192,-0.999948,0.016,-0.049,1.168,8.411017,-38.857857,-2.568794,39.840645,23.431,19.722,-38.702101,2.678362,8.464578
1750924487.920347,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.053562,-0.155756,0.109568,-0.000143,0.000425,-0.010192,-0.999948,0.016,-0.049,1.168,8.411017,-38.857857,-2.568794,39.840645,23.431,19.722,-38.702101,2.678362,8.464578
1750924488.023200,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.062952,-0.139069,0.069099,0.000066,0.000532,-0.010143,-0.999948,-0.008,-0.061,1.162,8.401627,-38.841171,-2.609263,39.825019,23.424,19.727,-38.702101,2.678362,8.464578
1750924488.120089,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.062952,-0.139069,0.069099,0.000066,0.000532,-0.010143,-0.999948,-0.008,-0.061,1.162,8.401627,-38.841171,-2.609263,39.825019,23.424,19.727,-38.702101,2.678362,8.464578
1750924488.220216,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.062952,-0.139069,0.069099,0.000066,0.000532,-0.010143,-0.999948,-0.008,-0.061,1.162,8.401627,-38.841171,-2.609263,39.825019,23.424,19.727,-38.702101,2.678362,8.464578
1750924488.320115,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.062952,-0.139069,0.069099,0.000066,0.000532,-0.010143,-0.999948,-0.008,-0.061,1.162,8.401627,-38.841171,-2.609263,39.825019,23.424,19.727,-38.702101,2.678362,8.464578
1750924488.420143,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.062952,-0.139069,0.069099,0.000066,0.000532,-0.010143,-0.999948,-0.008,-0.061,1.162,8.401627,-38.841171,-2.609263,39.825019,23.424,19.727,-38.702101,2.678362,8.464578
1750924488.527309,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.079087,-0.156485,0.037290,0.000135,0.000854,-0.010038,-0.999949,-0.016,-0.098,1.150,8.385491,-38.858586,-2.641071,39.840701,23.430,19.739,-38.702101,2.678362,8.464578
1750924488.620068,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.079087,-0.156485,0.037290,0.000135,0.000854,-0.010038,-0.999949,-0.016,-0.098,1.150,8.385491,-38.858586,-2.641071,39.840701,23.430,19.739,-38.702101,2.678362,8.464578
1750924488.720100,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.079087,-0.156485,0.037290,0.000135,0.000854,-0.010038,-0.999949,-0.016,-0.098,1.150,8.385491,-38.858586,-2.641071,39.840701,23.430,19.739,-38.702101,2.678362,8.464578
1750924488.820056,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.079087,-0.156485,0.037290,0.000135,0.000854,-0.010038,-0.999949,-0.016,-0.098,1.150,8.385491,-38.858586,-2.641071,39.840701,23.430,19.739,-38.702101,2.678362,8.464578
1750924488.920085,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.079087,-0.156485,0.037290,0.000135,0.000854,-0.010038,-0.999949,-0.016,-0.098,1.150,8.385491,-38.858586,-2.641071,39.840701,23.430,19.739,-38.702101,2.678362,8.464578
1750924489.020130,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.079087,-0.156485,0.037290,0.000135,0.000854,-0.010038,-0.999949,-0.016,-0.098,1.150,8.385491,-38.858586,-2.641071,39.840701,23.430,19.739,-38.702101,2.678362,8.464578
1750924489.120097,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.108525,-0.172336,-0.001655,0.000075,0.001028,-0.010027,-0.999949,-0.010,-0.118,1.149,8.356053,-38.874438,-2.680016,39.852579,23.435,19.740,-38.702101,2.678362,8.464578
1750924489.220062,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.108525,-0.172336,-0.001655,0.000075,0.001028,-0.010027,-0.999949,-0.010,-0.118,1.149,8.356053,-38.874438,-2.680016,39.852579,23.435,19.740,-38.702101,2.678362,8.464578
1750924489.320077,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.108525,-0.172336,-0.001655,0.000075,0.001028,-0.010027,-0.999949,-0.010,-0.118,1.149,8.356053,-38.874438,-2.680016,39.852579,23.435,19.740,-38.702101,2.678362,8.464578
1750924489.420625,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.108525,-0.172336,-0.001655,0.000075,0.001028,-0.010027,-0.999949,-0.010,-0.118,1.149,8.356053,-38.874438,-2.680016,39.852579,23.435,19.740,-38.702101,2.678362,8.464578
1750924489.520127,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.108525,-0.172336,-0.001655,0.000075,0.001028,-0.010027,-0.999949,-0.010,-0.118,1.149,8.356053,-38.874438,-2.680016,39.852579,23.435,19.740,-38.702101,2.678362,8.464578
1750924489.620070,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.085933,-0.162386,0.012886,0.000458,0.000334,-0.009954,-0.999950,-0.053,-0.038,1.141,8.378645,-38.864487,-2.665476,39.846641,23.418,19.749,-38.702101,2.678362,8.464578
1750924489.720129,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.085933,-0.162386,0.012886,0.000458,0.000334,-0.009954,-0.999950,-0.053,-0.038,1.141,8.378645,-38.864487,-2.665476,39.846641,23.418,19.749,-38.702101,2.678362,8.464578
1750924489.820171,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.085933,-0.162386,0.012886,0.000458,0.000334,-0.009954,-0.999950,-0.053,-0.038,1.141,8.378645,-38.864487,-2.665476,39.846641,23.418,19.749,-38.702101,2.678362,8.464578
1750924489.920134,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.085933,-0.162386,0.012886,0.000458,0.000334,-0.009954,-0.999950,-0.053,-0.038,1.141,8.378645,-38.864487,-2.665476,39.846641,23.418,19.749,-38.702101,2.678362,8.464578
1750924490.020108,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.085933,-0.162386,0.012886,0.000458,0.000334,-0.009954,-0.999950,-0.053,-0.038,1.141,8.378645,-38.864487,-2.665476,39.846641,23.418,19.749,-38.702101,2.678362,8.464578
1750924490.120081,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.076626,-0.124692,-0.008396,0.000613,0.000267,-0.009906,-0.999951,-0.071,-0.030,1.135,8.387952,-38.826793,-2.686757,39.813268,23.413,19.754,-38.702101,2.678362,8.464578
1750924490.220104,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.076626,-0.124692,-0.008396,0.000613,0.000267,-0.009906,-0.999951,-0.071,-0.030,1.135,8.387952,-38.826793,-2.686757,39.813268,23.413,19.754,-38.702101,2.678362,8.464578
1750924490.320146,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.076626,-0.124692,-0.008396,0.000613,0.000267,-0.009906,-0.999951,-0.071,-0.030,1.135,8.387952,-38.826793,-2.686757,39.813268,23.413,19.754,-38.702101,2.678362,8.464578
1750924490.420065,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.076626,-0.124692,-0.008396,0.000613,0.000267,-0.009906,-0.999951,-0.071,-0.030,1.135,8.387952,-38.826793,-2.686757,39.813268,23.413,19.754,-38.702101,2.678362,8.464578
1750924490.520093,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.076626,-0.124692,-0.008396,0.000613,0.000267,-0.009906,-0.999951,-0.071,-0.030,1.135,8.387952,-38.826793,-2.686757,39.813268,23.413,19.754,-38.702101,2.678362,8.464578
1750924490.620114,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.061531,-0.135994,-0.004025,0.000431,0.000026,-0.009986,-0.999950,-0.049,-0.002,1.144,8.403047,-38.838095,-2.682386,39.827177,23.417,19.745,-38.702101,2.678362,8.464578
1750924490.720056,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.061531,-0.135994,-0.004025,0.000431,0.000026,-0.009986,-0.999950,-0.049,-0.002,1.144,8.403047,-38.838095,-2.682386,39.827177,23.417,19.745,-38.702101,2.678362,8.464578
1750924490.820122,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.061531,-0.135994,-0.004025,0.000431,0.000026,-0.009986,-0.999950,-0.049,-0.002,1.144,8.403047,-38.838095,-2.682386,39.827177,23.417,19.745,-38.702101,2.678362,8.464578
1750924490.920147,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.061531,-0.135994,-0.004025,0.000431,0.000026,-0.009986,-0.999950,-0.049,-0.002,1.144,8.403047,-38.838095,-2.682386,39.827177,23.417,19.745,-38.702101,2.678362,8.464578
1750924491.020074,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.061531,-0.135994,-0.004025,0.000431,0.000026,-0.009986,-0.999950,-0.049,-0.002,1.144,8.403047,-38.838095,-2.682386,39.827177,23.417,19.745,-38.702101,2.678362,8.464578
1750924491.120062,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.040860,-0.158421,-0.007791,0.000110,-0.000236,-0.010173,-0.999948,-0.012,0.027,1.166,8.423719,-38.860522,-2.686153,39.853665,23.418,19.724,-38.702101,2.678362,8.464578
1750924491.220306,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.040860,-0.158421,-0.007791,0.000110,-0.000236,-0.010173,-0.999948,-0.012,0.027,1.166,8.423719,-38.860522,-2.686153,39.853665,23.418,19.724,-38.702101,2.678362,8.464578
1750924491.320114,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.040860,-0.158421,-0.007791,0.000110,-0.000236,-0.010173,-0.999948,-0.012,0.027,1.166,8.423719,-38.860522,-2.686153,39.853665,23.418,19.724,-38.702101,2.678362,8.464578
1750924491.420068,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.040860,-0.158421,-0.007791,0.000110,-0.000236,-0.010173,-0.999948,-0.012,0.027,1.166,8.423719,-38.860522,-2.686153,39.853665,23.418,19.724,-38.702101,2.678362,8.464578
1750924491.520096,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.040860,-0.158421,-0.007791,0.000110,-0.000236,-0.010173,-0.999948,-0.012,0.027,1.166,8.423719,-38.860522,-2.686153,39.853665,23.418,19.724,-38.702101,2.678362,8.464578
1750924491.620150,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.046410,-0.142562,0.016170,0.000348,-0.000046,-0.010081,-0.999949,-0.040,0.006,1.155,8.418169,-38.844664,-2.662191,39.835420,23.412,19.734,-38.702101,2.678362,8.464578
1750924491.720117,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.046410,-0.142562,0.016170,0.000348,-0.000046,-0.010081,-0.999949,-0.040,0.006,1.155,8.418169,-38.844664,-2.662191,39.835420,23.412,19.734,-38.702101,2.678362,8.464578
1750924491.820159,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.046410,-0.142562,0.016170,0.000348,-0.000046,-0.010081,-0.999949,-0.040,0.006,1.155,8.418169,-38.844664,-2.662191,39.835420,23.412,19.734,-38.702101,2.678362,8.464578
1750924491.920078,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.046410,-0.142562,0.016170,0.000348,-0.000046,-0.010081,-0.999949,-0.040,0.006,1.155,8.418169,-38.844664,-2.662191,39.835420,23.412,19.734,-38.702101,2.678362,8.464578
1750924492.020102,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.046410,-0.142562,0.016170,0.000348,-0.000046,-0.010081,-0.999949,-0.040,0.006,1.155,8.418169,-38.844664,-2.662191,39.835420,23.412,19.734,-38.702101,2.678362,8.464578
1750924492.120087,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.059107,-0.164499,0.021609,0.000271,-0.000070,-0.010067,-0.999949,-0.031,0.008,1.154,8.405472,-38.866601,-2.656752,39.853769,23.418,19.736,-38.702101,2.678362,8.464578
1750924492.220064,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.059107,-0.164499,0.021609,0.000271,-0.000070,-0.010067,-0.999949,-0.031,0.008,1.154,8.405472,-38.866601,-2.656752,39.853769,23.418,19.736,-38.702101,2.678362,8.464578
1750924492.320050,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.059107,-0.164499,0.021609,0.000271,-0.000070,-0.010067,-0.999949,-0.031,0.008,1.154,8.405472,-38.866601,-2.656752,39.853769,23.418,19.736,-38.702101,2.678362,8.464578
1750924492.420109,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.059107,-0.164499,0.021609,0.000271,-0.000070,-0.010067,-0.999949,-0.031,0.008,1.154,8.405472,-38.866601,-2.656752,39.853769,23.418,19.736,-38.702101,2.678362,8.464578
1750924492.520069,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.059107,-0.164499,0.021609,0.000271,-0.000070,-0.010067,-0.999949,-0.031,0.008,1.154,8.405472,-38.866601,-2.656752,39.853769,23.418,19.736,-38.702101,2.678362,8.464578
1750924492.628739,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.033922,-0.168125,0.028490,0.000340,-0.000303,-0.010038,-0.999950,-0.039,0.035,1.150,8.430657,-38.870226,-2.649871,39.862166,23.417,19.739,-38.702101,2.678362,8.464578
1750924492.720074,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.033922,-0.168125,0.028490,0.000340,-0.000303,-0.010038,-0.999950,-0.039,0.035,1.150,8.430657,-38.870226,-2.649871,39.862166,23.417,19.739,-38.702101,2.678362,8.464578
1750924492.820069,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.033922,-0.168125,0.028490,0.000340,-0.000303,-0.010038,-0.999950,-0.039,0.035,1.150,8.430657,-38.870226,-2.649871,39.862166,23.417,19.739,-38.702101,2.678362,8.464578
1750924492.919995,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.033922,-0.168125,0.028490,0.000340,-0.000303,-0.010038,-0.999950,-0.039,0.035,1.150,8.430657,-38.870226,-2.649871,39.862166,23.417,19.739,-38.702101,2.678362,8.464578
1750924493.020122,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.033922,-0.168125,0.028490,0.000340,-0.000303,-0.010038,-0.999950,-0.039,0.035,1.150,8.430657,-38.870226,-2.649871,39.862166,23.417,19.739,-38.702101,2.678362,8.464578
1750924493.138552,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.043080,-0.158592,-0.016228,0.000262,-0.000355,-0.010050,-0.999949,-0.030,0.041,1.152,8.421499,-38.860693,-2.694590,39.853932,23.421,19.738,-38.702101,2.678362,8.464578
1750924493.220247,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.043080,-0.158592,-0.016228,0.000262,-0.000355,-0.010050,-0.999949,-0.030,0.041,1.152,8.421499,-38.860693,-2.694590,39.853932,23.421,19.738,-38.702101,2.678362,8.464578
1750924493.320036,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.043080,-0.158592,-0.016228,0.000262,-0.000355,-0.010050,-0.999949,-0.030,0.041,1.152,8.421499,-38.860693,-2.694590,39.853932,23.421,19.738,-38.702101,2.678362,8.464578
1750924493.420089,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.043080,-0.158592,-0.016228,0.000262,-0.000355,-0.010050,-0.999949,-0.030,0.041,1.152,8.421499,-38.860693,-2.694590,39.853932,23.421,19.738,-38.702101,2.678362,8.464578
1750924493.520383,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.043080,-0.158592,-0.016228,0.000262,-0.000355,-0.010050,-0.999949,-0.030,0.041,1.152,8.421499,-38.860693,-2.694590,39.853932,23.421,19.738,-38.702101,2.678362,8.464578
1750924493.620086,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.043080,-0.158592,-0.016228,0.000262,-0.000355,-0.010050,-0.999949,-0.030,0.041,1.152,8.421499,-38.860693,-2.694590,39.853932,23.421,19.738,-38.702101,2.678362,8.464578
1750924493.720114,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.027645,-0.139732,-0.057554,0.000137,-0.000560,-0.010086,-0.999949,-0.015,0.064,1.156,8.436934,-38.841833,-2.735915,39.841625,23.425,19.734,-38.702101,2.678362,8.464578
1750924493.820080,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.027645,-0.139732,-0.057554,0.000137,-0.000560,-0.010086,-0.999949,-0.015,0.064,1.156,8.436934,-38.841833,-2.735915,39.841625,23.425,19.734,-38.702101,2.678362,8.464578
1750924493.920089,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.027645,-0.139732,-0.057554,0.000137,-0.000560,-0.010086,-0.999949,-0.015,0.064,1.156,8.436934,-38.841833,-2.735915,39.841625,23.425,19.734,-38.702101,2.678362,8.464578
1750924494.020400,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.027645,-0.139732,-0.057554,0.000137,-0.000560,-0.010086,-0.999949,-0.015,0.064,1.156,8.436934,-38.841833,-2.735915,39.841625,23.425,19.734,-38.702101,2.678362,8.464578
1750924494.120052,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.027645,-0.139732,-0.057554,0.000137,-0.000560,-0.010086,-0.999949,-0.015,0.064,1.156,8.436934,-38.841833,-2.735915,39.841625,23.425,19.734,-38.702101,2.678362,8.464578
1750924494.220091,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.070463,-0.147357,-0.070713,0.000060,-0.000254,-0.010119,-0.999949,-0.007,0.029,1.160,8.394115,-38.849459,-2.749075,39.840921,23.426,19.730,-38.702101,2.678362,8.464578
1750924494.320144,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.070463,-0.147357,-0.070713,0.000060,-0.000254,-0.010119,-0.999949,-0.007,0.029,1.160,8.394115,-38.849459,-2.749075,39.840921,23.426,19.730,-38.702101,2.678362,8.464578
1750924494.420049,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.070463,-0.147357,-0.070713,0.000060,-0.000254,-0.010119,-0.999949,-0.007,0.029,1.160,8.394115,-38.849459,-2.749075,39.840921,23.426,19.730,-38.702101,2.678362,8.464578
1750924494.520084,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.070463,-0.147357,-0.070713,0.000060,-0.000254,-0.010119,-0.999949,-0.007,0.029,1.160,8.394115,-38.849459,-2.749075,39.840921,23.426,19.730,-38.702101,2.678362,8.464578
1750924494.620096,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.070463,-0.147357,-0.070713,0.000060,-0.000254,-0.010119,-0.999949,-0.007,0.029,1.160,8.394115,-38.849459,-2.749075,39.840921,23.426,19.730,-38.702101,2.678362,8.464578
1750924494.720104,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.059580,-0.163355,-0.065635,0.000224,-0.000484,-0.010046,-0.999949,-0.025,0.056,1.151,8.404999,-38.865456,-2.743996,39.858465,23.423,19.738,-38.702101,2.678362,8.464578
1750924494.820083,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.059580,-0.163355,-0.065635,0.000224,-0.000484,-0.010046,-0.999949,-0.025,0.056,1.151,8.404999,-38.865456,-2.743996,39.858465,23.423,19.738,-38.702101,2.678362,8.464578
1750924494.920103,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.059580,-0.163355,-0.065635,0.000224,-0.000484,-0.010046,-0.999949,-0.025,0.056,1.151,8.404999,-38.865456,-2.743996,39.858465,23.423,19.738,-38.702101,2.678362,8.464578
1750924495.020088,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.059580,-0.163355,-0.065635,0.000224,-0.000484,-0.010046,-0.999949,-0.025,0.056,1.151,8.404999,-38.865456,-2.743996,39.858465,23.423,19.738,-38.702101,2.678362,8.464578
1750924495.120096,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.059580,-0.163355,-0.065635,0.000224,-0.000484,-0.010046,-0.999949,-0.025,0.056,1.151,8.404999,-38.865456,-2.743996,39.858465,23.423,19.738,-38.702101,2.678362,8.464578
1750924495.220072,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.057419,-0.172335,-0.065400,0.000153,-0.000675,-0.009998,-0.999950,-0.017,0.077,1.146,8.407159,-38.874437,-2.743761,39.867661,23.432,19.744,-38.702101,2.678362,8.464578
1750924495.320125,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.057419,-0.172335,-0.065400,0.000153,-0.000675,-0.009998,-0.999950,-0.017,0.077,1.146,8.407159,-38.874437,-2.743761,39.867661,23.432,19.744,-38.702101,2.678362,8.464578
1750924495.420096,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.057419,-0.172335,-0.065400,0.000153,-0.000675,-0.009998,-0.999950,-0.017,0.077,1.146,8.407159,-38.874437,-2.743761,39.867661,23.432,19.744,-38.702101,2.678362,8.464578
1750924495.520112,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.057419,-0.172335,-0.065400,0.000153,-0.000675,-0.009998,-0.999950,-0.017,0.077,1.146,8.407159,-38.874437,-2.743761,39.867661,23.432,19.744,-38.702101,2.678362,8.464578
1750924495.620162,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.057419,-0.172335,-0.065400,0.000153,-0.000675,-0.009998,-0.999950,-0.017,0.077,1.146,8.407159,-38.874437,-2.743761,39.867661,23.432,19.744,-38.702101,2.678362,8.464578
1750924495.720121,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.048565,-0.194532,-0.087335,0.000177,-0.000680,-0.009987,-0.999950,-0.019,0.078,1.144,8.416013,-38.896634,-2.765697,39.892687,23.432,19.745,-38.702101,2.678362,8.464578
1750924495.820062,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.048565,-0.194532,-0.087335,0.000177,-0.000680,-0.009987,-0.999950,-0.019,0.078,1.144,8.416013,-38.896634,-2.765697,39.892687,23.432,19.745,-38.702101,2.678362,8.464578
1750924495.920046,camera_init,-8.464578,38.702101,2.678362,-0.107271,0.000212,0.182291,0.977376,-12.109,2.265,20.889,map,-0.048565,-0.194532,-0.087335,0.000177,-0.000680,-0.009987,-0.999950,-0.019,0.078,1.144,8.416013,-38.896634,-2.765697,39.892687,23.432,19.745,-38.702101,2.678362,8.464578
